archivo,id_interaccion,agente,duracion_seg,duracion_min,rango_duracion,fecha,es_dia_promo,motivo_principal,motivos_detectados,tiene_saludo,tiene_identificacion,tiene_cierre_correcto,despedida_abrupta,score_calidad,planes_ofrecidos,cantidad_planes,primer_plan,ofrece_fibra,ofrece_equipo,menciona_promo,objeciones,cantidad_objeciones,manejo_objeciones,competencia,sentimiento,tiene_queja,queja_resuelta,resultado,es_venta,es_continuacion,es_rechazo,hay_transferencia,hay_escalacion,es_retencion,cross_sell,turnos_agente,turnos_cliente,total_turnos
amza13_1_260114131105218_ACD_19379_transcripcion.json,260114131105218_ACD_19379,MZA 13,839,14.0,> 8 min,14/01,True,problema_servicio,"problema_servicio, cambio_plan",True,False,False,False,50,8gb,1,8gb,True,True,True,consultar,1,empatia,"claro, otra_empresa",positivo,False,False,continuacion,False,True,False,False,False,False,,25,34,59
amza13_1_260114141243465_ACD_99293_transcripcion.json,260114141243465_ACD_99293,MZA 13,963,16.1,> 8 min,14/01,True,no_identificado,,True,False,False,False,50,,0,,True,False,True,,0,,"claro, otra_empresa",positivo,False,False,venta,True,True,False,False,False,False,,39,33,72
amza13_1_260114144522563_ACD_94805_transcripcion.json,260114144522563_ACD_94805,MZA 13,116,1.9,1-3 min,14/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,7,9
amza13_1_260115101218375_ACD_65593_transcripcion.json,260115101218375_ACD_65593,MZA 13,73,1.2,1-3 min,15/01,True,venta_outbound,venta_outbound,True,False,False,False,50,,0,,False,False,True,,0,,claro,positivo,False,False,rechazo,False,False,True,False,False,False,,4,5,9
amza13_1_260115110419452_ACD_07985_transcripcion.json,260115110419452_ACD_07985,MZA 13,67,1.1,1-3 min,15/01,True,no_identificado,,False,False,False,True,0,,0,,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,rechazo,False,False,True,False,False,False,,3,4,7
amza13_1_260115111018286_ACD_30155_transcripcion.json,260115111018286_ACD_30155,MZA 13,69,1.1,1-3 min,15/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,1,7,8
amza13_1_260115112734253_MIT_01966_transcripcion.json,260115112734253_MIT_01966,MZA 13,572,9.5,> 8 min,15/01,True,no_identificado,,True,False,False,False,50,"8gb, 15gb",2,8gb,True,False,True,,0,empatia,"claro, otra_empresa",positivo,False,False,continuacion,False,True,False,True,False,False,,21,20,41
amza13_1_260115114640023_ACD_58723_transcripcion.json,260115114640023_ACD_58723,MZA 13,165,2.8,1-3 min,15/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,claro,mixto,False,False,rechazo,False,False,True,False,False,False,,2,10,12
amza13_1_260115121114494_ACD_29881_transcripcion.json,260115121114494_ACD_29881,MZA 13,793,13.2,> 8 min,15/01,True,no_identificado,,True,False,True,False,75,30gb,1,30gb,True,False,False,,0,,"claro, personal, otra_empresa",mixto,False,False,venta,True,False,False,False,False,False,,15,33,48
amza13_1_260115132013864_ACD_83021_transcripcion.json,260115132013864_ACD_83021,MZA 13,169,2.8,1-3 min,15/01,True,no_identificado,,True,False,True,False,75,8gb,1,8gb,True,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,4,7,11
amza13_1_260115133547757_ACD_29795_transcripcion.json,260115133547757_ACD_29795,MZA 13,75,1.2,1-3 min,15/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,otra_empresa,positivo,False,False,sin_cierre_claro,False,False,False,False,True,False,,0,5,5
amza13_1_260115135743643_ACD_02883_transcripcion.json,260115135743643_ACD_02883,MZA 13,123,2.0,1-3 min,15/01,True,venta_outbound,venta_outbound,False,False,False,False,25,,0,,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,3,11,14
amza13_1_260115140735516_ACD_38929_transcripcion.json,260115140735516_ACD_38929,MZA 13,89,1.5,1-3 min,15/01,True,venta_outbound,venta_outbound,False,False,False,False,25,,0,,False,False,False,,0,,"claro, personal",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,0,7,7
amza13_1_260115143542534_ACD_38265_transcripcion.json,260115143542534_ACD_38265,MZA 13,242,4.0,3-5 min,15/01,True,venta_outbound,venta_outbound,False,False,False,False,25,8gb,1,8gb,True,False,True,,0,,otra_empresa,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,6,12,18
amza13_1_260115144808381_ACD_76465_transcripcion.json,260115144808381_ACD_76465,MZA 13,130,2.2,1-3 min,15/01,True,no_identificado,,True,False,False,False,50,,0,,True,False,True,,0,,otra_empresa,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,7,2,9
amza13_1_260115145333396_ACD_93265_transcripcion.json,260115145333396_ACD_93265,MZA 13,123,2.0,1-3 min,15/01,True,no_identificado,,False,False,False,False,25,,0,,False,True,True,,0,,,positivo,False,False,continuacion,False,True,False,False,False,False,,6,7,13
amza13_1_260116104127100_ACD_47085_transcripcion.json,260116104127100_ACD_47085,MZA 13,561,9.3,> 8 min,16/01,True,cambio_plan,cambio_plan,True,False,False,False,50,"4gb, 8gb",2,4gb,True,False,True,,0,beneficios,"claro, otra_empresa",positivo,False,False,continuacion,False,True,False,True,False,False,,43,40,83
amza13_1_260116113600073_ACD_41349_transcripcion.json,260116113600073_ACD_41349,MZA 13,105,1.8,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,,mixto,False,False,rechazo,False,False,True,False,True,False,,2,4,6
amza13_1_260116115410881_ACD_03079_transcripcion.json,260116115410881_ACD_03079,MZA 13,322,5.4,5-8 min,16/01,True,no_identificado,,True,False,False,True,25,8gb,1,8gb,False,False,True,,0,beneficios,"claro, otra_empresa",positivo,True,False,queja_no_resuelta,False,False,False,False,False,False,,9,18,27
amza13_1_260116120007409_ACD_20937_transcripcion.json,260116120007409_ACD_20937,MZA 13,114,1.9,1-3 min,16/01,True,problema_servicio,"problema_servicio, portabilidad_entrante",True,False,False,False,50,,0,,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,4,4,8
amza13_1_260116120311341_ACD_29379_transcripcion.json,260116120311341_ACD_29379,MZA 13,136,2.3,1-3 min,16/01,True,venta_outbound,venta_outbound,True,False,False,False,50,,0,,False,False,True,consultar,1,,"claro, otra_empresa",positivo,False,False,rechazo,False,False,True,False,False,False,,4,8,12
amza13_1_260116121207517_ACD_43699_transcripcion.json,260116121207517_ACD_43699,MZA 13,296,4.9,3-5 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,True,False,False,,0,,,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,12,18,30
amza13_1_260116124731069_ACD_97879_transcripcion.json,260116124731069_ACD_97879,MZA 13,69,1.1,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,,positivo,False,False,sin_cierre_claro,False,False,False,True,False,False,,1,4,5
amza13_1_260116125314064_ACD_18315_transcripcion.json,260116125314064_ACD_18315,MZA 13,83,1.4,1-3 min,16/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,True,sin_interes,1,,"claro, otra_empresa",positivo,False,False,rechazo,False,False,True,False,False,False,,2,4,6
amza13_1_260116131035438_ACD_81183_transcripcion.json,260116131035438_ACD_81183,MZA 13,67,1.1,1-3 min,16/01,True,no_identificado,,True,False,True,False,75,,0,,False,False,False,,0,,otra_empresa,neutro,False,False,sin_cierre_claro,False,False,False,False,False,False,,4,2,6
amza13_1_260116133118017_ACD_46113_transcripcion.json,260116133118017_ACD_46113,MZA 13,132,2.2,1-3 min,16/01,True,no_identificado,,False,False,True,False,50,,0,,False,False,True,,0,empatia,"claro, otra_empresa",neutro,False,False,sin_cierre_claro,False,False,False,False,False,False,,13,2,15
amza13_1_260116134314193_ACD_85927_transcripcion.json,260116134314193_ACD_85927,MZA 13,94,1.6,1-3 min,16/01,True,no_identificado,,True,False,False,False,50,8gb,1,8gb,False,False,True,sin_interes,1,urgencia,claro,positivo,False,False,rechazo,False,False,True,False,False,False,,5,5,10
amza13_1_260116134749646_ACD_03135_transcripcion.json,260116134749646_ACD_03135,MZA 13,120,2.0,1-3 min,16/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,otra_empresa,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,5,8,13
amza13_1_260116135430035_ACD_29399_transcripcion.json,260116135430035_ACD_29399,MZA 13,67,1.1,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,claro,neutro,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,2,4
amza13_1_260116142637782_ACD_43559_transcripcion.json,260116142637782_ACD_43559,MZA 13,166,2.8,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,4,4,8
amza13_1_260116144136273_ACD_93823_transcripcion.json,260116144136273_ACD_93823,MZA 13,91,1.5,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,"claro, tuenti",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,7,9
amza13_1_260116145336672_ACD_36097_transcripcion.json,260116145336672_ACD_36097,MZA 13,208,3.5,3-5 min,16/01,True,venta_outbound,venta_outbound,False,False,False,False,25,,0,,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,9,16,25
amza13_1_260116150025367_MIT_01987_transcripcion.json,260116150025367_MIT_01987,MZA 13,391,6.5,5-8 min,16/01,True,venta_outbound,venta_outbound,True,False,True,False,75,8gb,1,8gb,True,False,True,,0,,"claro, otra_empresa",positivo,False,False,venta,True,True,False,False,False,False,,17,8,25
amza13_2_260116104127100_ACD_47085_transcripcion.json,260116104127100_ACD_47085,MZA 13,561,9.3,> 8 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,claro,positivo,False,False,venta,True,False,True,False,False,False,,11,17,28
amza14_1_260112133330310_ACD_68135_transcripcion.json,260112133330310_ACD_68135,MZA 14,64,1.1,1-3 min,12/01,False,no_identificado,,True,False,False,False,50,8gb,1,8gb,False,False,True,,0,beneficios,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,5,6,11
amza14_1_260113111923300_ACD_94927_transcripcion.json,260113111923300_ACD_94927,MZA 14,785,13.1,> 8 min,13/01,True,no_identificado,,True,False,True,False,75,,0,,True,True,True,consultar,1,beneficios,"claro, otra_empresa",positivo,True,False,continuacion,False,True,False,False,False,False,,30,29,59
amza14_1_260113132319328_ACD_10477_transcripcion.json,260113132319328_ACD_10477,MZA 14,118,2.0,1-3 min,13/01,True,no_identificado,,True,False,True,False,75,,0,,True,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,12,5,17
amza14_1_260113145417703_ACD_25201_transcripcion.json,260113145417703_ACD_25201,MZA 14,63,1.1,1-3 min,13/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,"claro, otra_empresa",neutro,False,False,sin_cierre_claro,False,False,False,False,False,False,,6,3,9
amza14_1_260114103500665_ACD_36975_transcripcion.json,260114103500665_ACD_36975,MZA 14,133,2.2,1-3 min,14/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,True,,0,beneficios,claro,positivo,False,False,continuacion,False,True,False,True,False,False,,6,10,16
amza14_1_260114104908085_ACD_78109_transcripcion.json,260114104908085_ACD_78109,MZA 14,116,1.9,1-3 min,14/01,True,cambio_plan,cambio_plan,True,False,True,False,75,,0,,False,False,True,,0,beneficios,claro,positivo,False,False,sin_cierre_claro,False,False,False,True,False,False,,7,5,12
amza14_1_260114114233713_ACD_36477_transcripcion.json,260114114233713_ACD_36477,MZA 14,86,1.4,1-3 min,14/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,"claro, otra_empresa",neutro,False,False,sin_cierre_claro,False,False,False,False,False,False,,6,2,8
amza14_1_260114115009698_ACD_58419_transcripcion.json,260114115009698_ACD_58419,MZA 14,70,1.2,1-3 min,14/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,10,4,14
amza14_1_260114115532837_ACD_70665_transcripcion.json,260114115532837_ACD_70665,MZA 14,73,1.2,1-3 min,14/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,otra_empresa,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,9,4,13
amza14_1_260114130201212_ACD_89747_transcripcion.json,260114130201212_ACD_89747,MZA 14,100,1.7,1-3 min,14/01,True,problema_servicio,problema_servicio,True,False,False,False,50,,0,,False,False,True,,0,,claro,neutro,False,False,sin_cierre_claro,False,False,False,True,False,False,,6,2,8
amza14_1_260114132447755_ACD_59621_transcripcion.json,260114132447755_ACD_59621,MZA 14,793,13.2,> 8 min,14/01,True,no_identificado,,True,False,True,False,75,8gb,1,8gb,False,True,True,,0,,"claro, otra_empresa",positivo,False,False,venta,True,True,False,False,False,True,,28,34,62
amza14_1_260114143320559_ACD_60277_transcripcion.json,260114143320559_ACD_60277,MZA 14,64,1.1,1-3 min,14/01,True,no_identificado,,True,False,True,False,75,,0,,False,False,True,,0,,otra_empresa,neutro,False,False,continuacion,False,True,False,False,False,False,,9,6,15
amza14_1_260115104013520_ACD_37245_transcripcion.json,260115104013520_ACD_37245,MZA 14,384,6.4,5-8 min,15/01,True,venta_outbound,venta_outbound,True,False,True,False,75,8gb,1,8gb,False,True,True,,0,,claro,positivo,False,False,continuacion,False,True,False,False,False,False,,25,17,42
amza14_1_260115105333908_ACD_74867_transcripcion.json,260115105333908_ACD_74867,MZA 14,119,2.0,1-3 min,15/01,True,cambio_plan,cambio_plan,True,False,False,False,50,8gb,1,8gb,False,False,True,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,4,4,8
amza14_1_260115111748863_MIT_01984_transcripcion.json,260115111748863_MIT_01984,MZA 14,182,3.0,3-5 min,15/01,True,no_identificado,,False,False,False,False,25,,0,,True,False,False,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,8,11,19
amza14_1_260115114158050_MIT_01990_transcripcion.json,260115114158050_MIT_01990,MZA 14,579,9.7,> 8 min,15/01,True,cambio_plan,cambio_plan,True,False,True,False,75,"4gb, 8gb",2,4gb,False,False,True,,0,,"claro, otra_empresa",positivo,False,False,venta,True,True,False,True,False,False,,24,27,51
amza14_1_260115120403886_ACD_11527_transcripcion.json,260115120403886_ACD_11527,MZA 14,105,1.8,1-3 min,15/01,True,no_identificado,,True,False,False,False,50,8gb,1,8gb,False,False,True,,0,beneficios,claro,positivo,False,False,continuacion,False,True,False,False,False,False,,10,6,16
amza14_1_260115130853678_ACD_49417_transcripcion.json,260115130853678_ACD_49417,MZA 14,320,5.3,5-8 min,15/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,True,,0,,claro,positivo,False,False,continuacion,False,True,True,False,False,False,,17,20,37
amza14_1_260115131730362_ACD_75687_transcripcion.json,260115131730362_ACD_75687,MZA 14,251,4.2,3-5 min,15/01,True,no_identificado,,True,False,False,True,25,,0,,True,False,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,8,20,28
amza14_1_260115134339747_ACD_55709_transcripcion.json,260115134339747_ACD_55709,MZA 14,90,1.5,1-3 min,15/01,True,cambio_plan,cambio_plan,True,False,True,False,75,"4gb, 8gb",2,4gb,False,False,True,sin_interes,1,,claro,positivo,False,False,rechazo,False,False,True,False,False,False,up_sell_plan,5,6,11
amza14_1_260115135016928_ACD_76773_transcripcion.json,260115135016928_ACD_76773,MZA 14,243,4.0,3-5 min,15/01,True,venta_outbound,venta_outbound,True,False,False,False,50,,0,,False,False,True,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,18,12,30
amza14_1_260115141721825_ACD_76113_transcripcion.json,260115141721825_ACD_76113,MZA 14,243,4.0,3-5 min,15/01,True,problema_servicio,problema_servicio,True,False,False,False,50,,0,,False,False,True,,0,rebate_precio,"claro, personal, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,13,15,28
amza14_1_260115143139660_ACD_24695_transcripcion.json,260115143139660_ACD_24695,MZA 14,60,1.0,1-3 min,15/01,True,no_identificado,,True,False,False,False,50,,0,,False,False,False,,0,,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,1,9,10
amza14_1_260115143542536_ACD_38395_transcripcion.json,260115143542536_ACD_38395,MZA 14,133,2.2,1-3 min,15/01,True,no_identificado,,True,False,True,False,75,"4gb, 8gb",2,4gb,True,False,True,,0,beneficios,claro,positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,,9,5,14
amza14_1_260116103203902_ACD_05745_transcripcion.json,260116103203902_ACD_05745,MZA 14,244,4.1,3-5 min,16/01,True,no_identificado,,True,False,True,False,75,,0,,True,False,True,,0,,"claro, otra_empresa",positivo,False,False,sin_cierre_claro,False,False,False,False,False,False,linea_adicional,20,17,37
amza14_1_260116110529492_ACD_31645_transcripcion.json,260116110529492_ACD_31645,MZA 14,60,1.0,1-3 min,16/01,True,no_identificado,,False,False,False,False,25,,0,,False,False,False,,0,,,neutro,False,False,sin_cierre_claro,False,False,False,False,False,False,,2,1,3
