Intervalo;Grupo;Login Id;Agente;LogIn;Internas Entrantes No Atendidas;Internas Entrantes Atendidas;Internas Salientes No Atendidas;Internas Salientes Atendidas;Entrantes No Atendidas;Entrantes Atendidas;Salientes No Atendidas;Salientes Atendidas;Discador No Atendidas;Discador Atendidas;Transfer In;Transfer Out;Unstaffed;Avail;Preview;Dial;Ring;Connect;Hold;ACW;Not Ready;Break;Lunch;Coaching;Administrativo;Baño;Llamada_Manual;Tipo de Break 6;Tipo de Break 7;Tipo de Break 8;Tipo de Break 9;Auxiliar Total;Auxiliar %;Tiempo Real de Logueo;Utilización;Connect % Real;Ring % Real;Avail % Real;AHT;ATT;Avail Count;Hold Count;Not Ready Count;Avail Max;Hold Max;Not Ready Max;Talking Time Internas Entrantes;Talking Time Internas Salientes;Tipificación Otro;Tipificación Exitoso;Tipificación No Exitoso;Tipificación No Efectivo;Tipificación Neutro;CE;%CE;Exitos / CE;Exitos por Hora Real;idAgente;idGrupo
19/1/2026 10:30:00;Mendoza1;mza5;MZA 5;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";19;"0";"0";"0";625;"0";3;2;939;"0";164;"0";"0";"0";67;"0";"0";"0";"0";"0";"0";"0";67;"0,0370711111111111";1733;"0,637542751512746";"0,541820902893487";"0,000967534235826806";"0,360672762266973";58,3157894736842;49,4210526315789;20;"0";"0";47;"0";"0";"0";"0";"0";3;16;"0";"0";19;1;"0,157894736842105";6,23196768609348;2216;57
19/1/2026 10:30:00;Mendoza1;mza6;MZA 6;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";26;"0";"0";"0";817;"0";4;3;681;"0";296;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1800;"0,544079444444444";"0,378186666666667";"0,00142444444444444";"0,453887222222222";37,8076923076923;26,1923076923077;26;"0";"0";52;"0";"0";"0";"0";"0";4;21;"0";"0";25;1;"0,16";8;2217;57
19/1/2026 10:30:00;Mendoza1;mza7;MZA 7;1800;"0";"0";"0";"0";"0";"0";"0";3;"0";5;"0";"0";"0";158;"0";1;2;625;"0";50;"0";"0";"0";909;45;"0";11;"0";"0";"0";"0";965;"0,536198333333333";835;"0,809727098388559";"0,748494028218479";"0,00185903217730759";"0,189194854601404";84,625;78,125;10;"0";"0";38;"0";"0";"0";"0";"0";1;3;"0";"0";4;1;"0,25";4,31137724550898;2218;57
19/1/2026 10:30:00;Mendoza1;mza8;MZA 8;1800;"0";"0";1;"0";"0";"0";"0";1;"0";2;"0";"0";"0";69;"0";"0";"0";1619;"0";9;"0";"0";"0";102;"0";"0";"0";"0";"0";"0";"0";102;"0,0565755555555556";1698;"0,958985704560926";"0,953158234422588";"0,000240259480238658";"0,0408759106894269";543;539,666666666667;5;"0";"0";36;"0";"0";"0";"0";"0";1;2;"0";"0";3;1;"0,333333333333333";2,12014134275618;2219;57
19/1/2026 10:30:00;Mendoza1;mza9;MZA 9;1800;"0";"0";"0";"0";"0";"0";"0";1;"0";21;"0";"0";"0";648;"0";3;2;689;"0";449;"0";"0";"0";"0";"0";"0";9;"0";"0";"0";"0";9;"0,00483";1791;"0,636453514921515";"0,384526150194328";"0,00129849394799102";"0,361936486563435";51,9545454545455;31,3181818181818;22;"0";"0";41;"0";"0";"0";"0";"0";7;14;"0";"0";21;1;"0,333333333333333";14,070351758794;2220;57
19/1/2026 10:30:00;Mendoza1;mza12;MZA 12;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";12;"0";"0";"0";403;"0";2;1;301;"0";749;"0";"0";"0";343;"0";"0";"0";"0";"0";"0";"0";343;"0,190571666666667";1457;"0,722159191912536";"0,20691901211486";"0,0009018710736178";"0,276562127866649";87,8333333333333;25,0833333333333;14;"0";"0";57;"0";"0";"0";"0";"0";"0";9;"0";"0";9;1;"0";"0";2234;57
19/1/2026 10:30:00;Mendoza1;mza14;MZA 14;957;"0";"0";"0";"0";"0";"0";"0";"0";"0";14;"0";"0";"0";451;"0";2;1;304;"0";140;6;"0";"0";48;4;"0";"0";"0";"0";"0";"0";52;"0,0543016162078408";899;"0,495554111667898";"0,337992096198521";"0,00153647942608433";"0,501817963347011";32;21,7142857142857;15;"0";1;47;"0";6;"0";"0";"0";1;12;"0";"0";13;1;"0,0769230769230769";4,00444938820912;2236;57
19/1/2026 10:30:00;Mendoza1;mza16;MZA 16;177;"0";"0";"0";"0";"0";"0";"0";3;"0";"0";"0";"0";141;6;"0";"0";1;66;"0";36;24;"0";"0";"0";"0";"0";45;"0";"0";"0";"0";45;"0,252871944245689";108;"0,9460765329645";"0,609396035039189";"0,00461041954817888";"0,0539234670355002";34,3333333333333;22;3;"0";1;2;"0";24;"0";"0";"0";2;1;"0";"0";3;1;"0,666666666666667";66,6666666666667;2238;57
19/1/2026 10:30:00;Mendoza1;mza_sup2;MZA Sup2;1800;"0";"0";"0";5;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1;763;19;"0";1017;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";783;"0,999900356544723";"0,974583254023105";"0,00108969060707136";"0";"0";"0";"0";3;3;"0";19;984;"0";782;"0";"0";"0";"0";"0";"0";"0";"0";"0";2239;57
19/1/2026 10:30:00;Mendoza1;mza19;MZA 19;1375;"0";"0";"0";"0";"0";"0";"0";"0";"0";1;"0";"0";425;51;"0";"0";"0";1302;"0";22;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1375;"0,962930037966939";"0,946858652264594";5,60156028915691E-05;"0,0369899397432157";1324;1302;2;"0";"0";32;"0";"0";"0";"0";"0";1;1;"0";"0";2;1;"0,5";2,61818181818182;2315;57
19/1/2026 10:30:00;Mendoza1;mza20;MZA 20;1569;"0";"0";"0";"0";"0";"0";"0";4;"0";12;"0";"0";231;465;"0";2;2;983;2;112;3;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1566;"0,701824362418121";"0,627575436201587";"0,00153174165858443";"0,297026990960873";68,8125;61,5625;16;1;1;58;2;3;"0";"0";"0";3;13;"0";"0";16;1;"0,1875";6,89655172413793;2316;57
19/1/2026 10:30:00;Mendoza1;mza21;MZA 21;509;"0";"0";"0";"0";"0";"0";"0";"0";"0";5;"0";"0";"0";153;"0";1;"0";88;"0";262;4;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";504;"0,694573975383835";"0,173808051008755";"0,000789081334855983";"0,304046123588377";70,2;17,6;5;"0";1;43;"0";4;"0";"0";"0";1;2;"0";"0";3;1;"0,333333333333333";7,14285714285714;2564;57
19/1/2026 10:30:00;Mendoza1;mza22;MZA 22;370;"0";"0";"0";"0";"0";"0";"0";"0";"0";4;"0";"0";"0";159;"0";1;"0";161;"0";22;26;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";344;"0,533785612628895";"0,468464142168205";"0,000905140675159273";"0,464206197448726";46;40,25;4;"0";1;45;"0";26;"0";"0";"0";1;2;"0";"0";3;1;"0,333333333333333";10,4651162790698;2565;57
19/1/2026 10:30:00;Mendoza1;mza23;MZA 23;628;"0";"0";"0";"0";"0";"0";"0";"0";"0";4;"0";"0";"0";132;"0";"0";"0";416;"0";73;6;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";622;"0,787362108845945";"0,668778129152016";"0,000653062800191737";"0,211878665435606";122,5;104;4;"0";1;40;"0";6;"0";"0";"0";"0";3;"0";"0";3;1;"0";"0";2571;57
19/1/2026 10:30:00;Mendoza1;mza24;MZA 24;1412;"0";"0";"0";"0";"0";"0";"0";"0";"0";7;"0";"0";388;216;"0";1;1;970;"0";158;66;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1346;"0,838846162993264";"0,72093185723374";"0,00056260441997491";"0,160516912319922";161,428571428571;138,571428571429;8;"0";1;45;"0";66;"0";"0";"0";4;4;"0";"0";8;1;"0,5";10,6983655274889;2572;57
19/1/2026 10:30:00;Mendoza1;mza35;MZA 35;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";21;"0";"0";"0";630;"0";3;2;1041;"0";95;"0";"0";"0";29;"0";"0";"0";"0";"0";"0";"0";29;"0,01612";1771;"0,642797450456921";"0,587803164794261";"0,00122022559210021";"0,355527774389831";54,3333333333333;49,5714285714286;22;"0";"0";42;"0";"0";"0";"0";"0";17;3;"0";"0";20;1;"0,85";34,5567476002259;2619;57
19/1/2026 10:30:00;Mendoza1;mza36;MZA 36;1792;"0";"0";"0";"0";"0";"0";"0";3;"0";18;"0";"0";8;536;"0";2;3;680;"0";459;3;"0";"0";"0";"0";"0";108;"0";"0";"0";"0";108;"0,0604809907319774";1681;"0,679707805824965";"0,40478435539226";"0,00161695530528509";"0,31885906491439";54,5238095238095;32,3809523809524;21;"0";1;58;"0";3;"0";"0";"0";1;17;"0";"0";18;1;"0,0555555555555556";2,14158239143367;2780;57
19/1/2026 10:30:00;Mendoza1;mza39;MZA 39;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";27;"0";"0";"0";868;"0";4;3;633;"0";164;"0";"0";"0";129;"0";"0";"0";"0";"0";"0";"0";129;"0,0716616666666667";1671;"0,478534226925169";"0,378938713076949";"0,00161160113440442";"0,519201871444139";29,7407407407407;23,4444444444444;29;"0";"0";59;"0";"0";"0";"0";"0";13;13;"0";"0";26;1;"0,5";28,0071813285458;2832;57
19/1/2026 10:30:00;Mendoza1;mza40;MZA 40;1800;"0";"0";"0";"0";"0";"0";"0";2;"0";4;"0";"0";"0";153;"0";1;1;924;"0";73;"0";"0";"0";"0";568;"0";80;"0";"0";"0";"0";648;"0,359985555555556";1152;"0,866595892801031";"0,802107764928917";"0,000876716324110741";"0,132760024513336";166,5;154;6;"0";"0";43;"0";"0";"0";"0";"0";2;3;"0";"0";5;1;"0,4";6,25;2833;57
19/1/2026 10:30:00;Mendoza1;mza42;MZA 42;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";29;"0";"0";"0";915;"0";4;3;622;"0";256;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1800;"0,489542222222222";"0,345675555555556";"0,00160388888888889";"0,508275555555556";30,5172413793103;21,448275862069;29;"0";"0";53;"0";"0";"0";"0";"0";19;10;"0";"0";29;1;"0,655172413793103";38;2858;57
19/1/2026 10:30:00;Mendoza1;mza43;MZA 43;1800;"0";"0";"0";"0";"0";"0";"0";2;"0";21;"0";"0";"0";705;"0";3;2;580;"0";443;"0";"0";"0";"0";"0";"0";66;"0";"0";"0";"0";66;"0,0367777777777778";1734;"0,591208328526935";"0,334580113046487";"0,00124639520129196";"0,406786249855808";44,7391304347826;25,2173913043478;23;"0";"0";43;"0";"0";"0";"0";"0";5;16;"0";"0";21;1;"0,238095238095238";10,3806228373702;2859;57
19/1/2026 10:30:00;Mendoza1;mza44;MZA 44;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";18;"0";"0";"0";545;"0";3;2;1011;"0";213;"0";"0";"0";"0";"0";"0";27;"0";"0";"0";"0";27;"0,0150244444444444";1773;"0,691285626941673";"0,570156281374157";"0,00106432421334765";"0,307210105608938";68,2222222222222;56,1666666666667;19;"0";"0";49;"0";"0";"0";"0";"0";9;9;"0";"0";18;1;"0,5";18,2741116751269;2993;57
19/1/2026 10:30:00;Mendoza1;mza45;MZA 45;1548;"0";"0";"0";"0";"0";"0";"0";"0";"0";9;"0";"0";252;268;"0";1;1;979;"0";295;4;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1545;"0,825989424045536";"0,634109265872348";"0,00058654595645835";"0,173232399089494";141,888888888889;108,777777777778;10;"0";1;47;"0";4;"0";"0";"0";5;4;"0";"0";9;1;"0,555555555555556";11,6504854368932;2994;57
19/1/2026 10:30:00;Mendoza1;mza46;MZA 46;1721;"0";"0";"0";"0";"0";"0";"0";1;"0";22;"0";"0";79;643;"0";3;3;376;"0";694;3;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1718;"0,624072947974524";"0,218537258108159";"0,00154845692572237";"0,374047489503836";46,7826086956522;16,3478260869565;23;"0";1;42;"0";3;"0";"0";"0";19;"0";"0";"0";19;1;1;39,813736903376;2995;57
19/1/2026 10:30:00;Mendoza1;mza47;MZA 47;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";20;"0";"0";"0";557;"0";3;2;797;"0";441;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1800;"0,688766111111111";"0,442776666666667";"0,00108555555555556";"0,309612777777778";62,15;39,85;20;"0";"0";43;"0";"0";"0";"0";"0";5;14;"0";"0";19;1;"0,263157894736842";10;2996;57
19/1/2026 10:30:00;Mendoza1;mza48;MZA 48;1800;"0";"0";"0";"0";"0";"0";"0";1;"0";26;"0";"0";"0";778;"0";4;3;693;"0";313;"0";"0";"0";"0";"0";"0";10;"0";"0";"0";"0";10;"0,00562722222222222";1790;"0,563619948029774";"0,386997163482731";"0,00176269686474612";"0,434403373203991";37,4814814814815;25,6666666666667;27;"0";"0";50;"0";"0";"0";"0";"0";22;4;"0";"0";26;1;"0,846153846153846";44,2458100558659;3208;57
19/1/2026 10:30:00;Mendoza1;mza49;MZA 49;1693;"0";"0";"0";"0";"0";"0";"0";1;"0";11;"0";"0";107;343;"0";2;2;1109;"0";162;69;"0";"0";"0";"0";"0";6;"0";"0";"0";"0";6;"0,00379776810996815";1618;"0,786798922134007";"0,685479271593931";"0,0010763830317051";"0,212201932422671";106,25;92,4166666666667;13;"0";1;40;"0";69;"0";"0";"0";1;10;"0";"0";11;1;"0,0909090909090909";2,22496909765142;3209;57
19/1/2026 10:30:00;Mendoza1;mza50;MZA 50;1743;"0";"0";"0";"0";"0";"0";"0";2;"0";13;"0";"0";57;420;"0";2;2;1009;"0";271;2;"0";"0";"0";"0";"0";37;"0";"0";"0";"0";37;"0,0210667936522507";1704;"0,752094470831761";"0,592130599903398";"0,000924354902983818";"0,246755220844526";85,5333333333333;67,2666666666667;15;"0";2;52;"0";2;"0";"0";"0";11;3;"0";"0";14;1;"0,785714285714286";23,2394366197183;3210;57
19/1/2026 10:30:00;Mendoza1;mza52;MZA 52;1368;"0";"0";"0";"0";"0";"0";"0";1;"0";2;"0";"0";432;56;"0";"0";"0";1178;"0";88;6;"0";"0";"0";"0";"0";40;"0";"0";"0";"0";40;"0,0292773684275911";1322;"0,957676110709071";"0,890595355034441";"0,000285839380953569";"0,0420289756439137";422,333333333333;392,666666666667;4;"0";2;30;"0";3;"0";"0";"0";3;"0";"0";"0";3;1;1;8,16944024205749;3416;57
19/1/2026 10:30:00;Mendoza1;mza53;MZA 53;1740;"0";"0";"0";"0";"0";"0";"0";"0";"0";16;"0";"0";60;476;"0";2;2;1154;"0";91;15;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1725;"0,722859142166909";"0,668918609457696";"0,000913106469373829";"0,275944253545607";78,0625;72,125;17;"0";1;50;"0";15;"0";"0";"0";2;14;"0";"0";16;1;"0,125";4,17391304347826;3417;57
19/1/2026 10:30:00;Mendoza1;mza54;MZA 54;1592;"0";"0";"0";"0";"0";"0";"0";"0";"0";22;"0";"0";208;625;"0";3;2;537;"0";418;7;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1586;"0,603774774797501";"0,338670882723166";"0,00146939743353657";"0,394161131726119";43,6818181818182;24,4090909090909;22;"0";1;45;"0";7;"0";"0";"0";21;"0";"0";"0";21;1;1;47,6670870113493;3418;57
19/1/2026 10:30:00;Mendoza1;mza57;MZA 57;1604;"0";"0";"0";"0";"0";"0";"0";1;"0";11;"0";"0";196;352;"0";2;1;1053;"0";123;4;"0";"0";"0";"0";"0";70;"0";"0";"0";"0";70;"0,0438070817187592";1530;"0,769073007446537";"0,688101884843453";"0,000750537732826873";"0,229869832698079";98,1666666666667;87,75;13;"0";1;41;"0";4;"0";"0";"0";11;"0";"0";"0";11;1;1;25,8823529411765;3421;57
19/1/2026 10:30:00;Mendoza1;mza58;MZA 58;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";24;"0";"0";"0";724;"0";3;2;524;"0";546;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1800;"0,595822222222222";"0,291306666666667";"0,00127388888888889";"0,402293888888889";44,8333333333333;21,8333333333333;24;"0";"0";50;"0";"0";"0";"0";"0";"0";25;"0";"0";25;1;"0";"0";3422;57
19/1/2026 10:30:00;Mendoza1;mza61;MZA 61;1717;"0";"0";"0";"0";"0";"0";"0";"0";"0";34;"0";"0";83;1037;"0";5;3;259;"0";403;8;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1709;"0,38994560605298";"0,151802070177205";"0,00199982910444879";"0,607088887926463";19,7352941176471;7,61764705882353;35;"0";1;50;"0";8;"0";"0";"0";35;"0";"0";"0";35;1;1;73,7273259215916;3425;57
19/1/2026 10:30:00;Mendoza1;mza63;MZA 63;1160;"0";"0";"0";"0";"0";"0";"0";"0";"0";17;"0";"0";640;492;"0";3;2;544;"0";99;21;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1139;"0,565464264203094";"0,477362323981379";"0,00149612535142264";"0,431928052525941";38,0588235294118;32;22;"0";6;49;"0";6;"0";"0";"0";1;17;"0";"0";18;1;"0,0555555555555556";3,16066725197542;3427;57
19/1/2026 10:30:00;Mendoza1;mza65;MZA 65;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";32;"0";"0";"0";943;"0";5;4;538;"0";310;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1800;"0,473358888888889";"0,298901111111111";"0,00200666666666667";"0,523804444444444";26,78125;16,8125;32;"0";"0";52;"0";"0";"0";"0";"0";1;31;"0";"0";32;1;"0,03125";2;3429;57
19/1/2026 10:30:00;Mendoza1;mza66;MZA 66;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";24;"0";"0";"0";776;"0";4;2;644;"0";95;279;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1521;"0,487538899852355";"0,423519636290489";"0,00160332471302525";"0,509898673033511";31,0833333333333;26,8333333333333;27;"0";3;52;"0";130;"0";"0";"0";1;23;"0";"0";24;1;"0,0416666666666667";2,36686390532544;3430;57
19/1/2026 10:30:00;Mendoza1;mza67;MZA 67;1669;"0";"0";"0";"0";"0";"0";"0";"0";"0";14;"0";"0";131;471;"0";2;1;1010;"0";88;96;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1573;"0,699037675365481";"0,642388569088882";"0,000881198429864616";"0,299611280865787";78,7142857142857;72,1428571428571;16;"0";3;52;"0";87;"0";"0";"0";1;13;"0";"0";14;1;"0,0714285714285714";2,28862047043865;3431;57
19/1/2026 10:30:00;Mendoza1;mza68;MZA 68;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";14;"0";"0";"0";368;"0";1;2;1270;"0";50;"0";"0";"0";"0";"0";"0";109;"0";"0";"0";"0";109;"0,0604616666666667";1691;"0,781675279052537";"0,75093086498156";"0,00108859611310283";"0,217444856191191";94,5;90,7142857142857;12;"0";"0";49;"0";"0";"0";"0";"0";"0";11;"0";"0";11;1;"0";"0";3432;57
19/1/2026 10:30:00;Mendoza1;mza71;MZA 71;1692;"0";"0";"0";"0";"0";"0";"0";"0";"0";13;"0";"0";108;432;"0";2;1;927;"0";327;4;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1688;"0,743174334847482";"0,549030176562536";"0,000736244866868803";"0,255705009248965";96,6923076923077;71,3076923076923;14;"0";1;55;"0";4;"0";"0";"0";3;10;"0";"0";13;1;"0,230769230769231";6,39810426540284;3435;57
19/1/2026 10:30:00;Mendoza1;mza72;MZA 72;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";22;"0";"0";"0";765;"0";3;2;710;"0";217;"0";"0";"0";102;"0";"0";"0";"0";"0";"0";"0";102;"0,0568288888888889";1698;"0,547706672761158";"0,418473023629505";"0,00134475422157403";"0,450681742678953";42,4090909090909;32,2727272727273;24;"0";"0";45;"0";"0";"0";"0";"0";17;6;"0";"0";23;1;"0,739130434782609";36,0424028268551;3625;57
19/1/2026 10:30:00;Mendoza1;mza313;MZA 313;1556;"0";"0";"0";"0";"0";"0";"0";"0";"0";16;"0";"0";244;569;"0";3;1;580;"0";178;4;"0";"0";85;135;"0";"0";"0";"0";"0";"0";220;"0,141586499842558";1332;"0,570524984662197";"0,435847431471746";"0,00108284516440548";"0,427593928557751";47,625;36,25;18;"0";1;53;"0";4;"0";"0";"0";5;10;"0";"0";15;1;"0,333333333333333";13,5135135135135;4051;57
19/1/2026 10:30:00;Mendoza1;mza314;MZA 314;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";12;"0";"0";"0";403;"0";2;1;370;"0";531;"0";"0";"0";"0";"0";493;"0";"0";"0";"0";"0";493;"0,273910555555556";1307;"0,690120822273962";"0,282964067022658";"0,00101839305074903";"0,308538663357208";75,3333333333333;30,8333333333333;13;"0";"0";40;"0";"0";"0";"0";"0";3;7;"0";"0";10;1;"0,3";8,26319816373374;4052;57
19/1/2026 10:30:00;Mendoza1;mza323;MZA 323;1695;"0";"0";"0";"0";"0";"0";"0";"0";"0";8;"0";"0";105;214;"0";1;1;1282;"0";192;4;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1691;"0,87282534691229";"0,758602638065442";"0,000408149503388528";"0,126434068771417";184,625;160,25;9;"0";1;45;"0";4;"0";"0";"0";6;2;"0";"0";8;1;"0,75";12,7735068007096;4130;57
19/1/2026 10:30:00;Mendoza1;mza324;MZA 324;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";29;"0";"0";"0";958;"0";5;3;583;"0";191;"0";"0";"0";60;"0";"0";"0";"0";"0";"0";"0";60;"0,0334494444444444";1740;"0,446765732205765";"0,335327634181347";"0,00159099570005823";"0,550605791155374";26,9655172413793;20,1034482758621;30;"0";"0";50;"0";"0";"0";"0";"0";5;24;"0";"0";29;1;"0,172413793103448";10,3448275862069;4131;57
19/1/2026 10:30:00;Mendoza1;mza326;MZA 326;217;"0";"0";"0";"0";"0";"0";"0";"0";"0";3;"0";"0";"0";89;"0";"0";"0";72;"0";11;45;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";173;"0,481869963878855";"0,415069000648328";"0,00208970084282671";"0,515583032323794";28;24;3;"0";1;23;"0";45;"0";"0";"0";"0";3;"0";"0";3;1;"0";"0";4134;57
19/1/2026 10:30:00;Mendoza1_CUIT;mza84;MZA 84;286;"0";"0";"0";"0";"0";"0";"0";"0";"0";5;"0";"0";"0";163;"0";1;1;82;"0";36;4;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";281;"0,419108651739737";"0,2905203561979";"0,00178881333750605";"0,577925403283166";23,8;16,4;5;"0";1;41;"0";4;"0";"0";"0";1;3;"0";"0";4;1;"0,25";12,8113879003559;3637;109
19/1/2026 10:30:00;Mendoza1_CUIT;mza85;MZA 85;96;"0";"0";"0";"0";"0";"0";"0";"0";"0";1;"0";"0";1704;37;"0";"0";"0";16;"0";41;2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";94;"0,604079809410363";"0,16983961541734";"0,00115927848208968";"0,39408023483366";57;16;1;"0";1;22;"0";2;"0";"0";"0";"0";1;"0";"0";1;1;"0";"0";3638;109
19/1/2026 10:30:00;Mendoza1_CUIT;mza86;MZA 86;151;"0";"0";"0";"0";"0";"0";"0";"0";"0";2;"0";"0";"0";49;"0";"0";"0";34;"0";66;2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";149;"0,671909749984882";"0,225510814279283";"0,00115567321324187";"0,326101417043492";50;17;2;"0";1;25;"0";2;"0";"0";"0";"0";2;"0";"0";2;1;"0";"0";3639;109
19/1/2026 10:30:00;Mendoza1_CUIT;mza87;MZA 87;1693;"0";"0";"0";"0";"0";"0";"0";2;"0";13;"0";"0";107;465;"0";2;2;1006;"0";89;130;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1563;"0,701376379193875";"0,643466868641379";"0,00111307854496326";"0,297400513807292";73,2;67,0666666666667;17;"0";4;40;"0";50;"0";"0";"0";"0";14;"0";"0";14;1;"0";"0";3640;109
19/1/2026 10:30:00;Mendoza1_CUIT;mza88;MZA 88;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";21;"0";"0";"0";641;"0";3;2;657;"0";497;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";1800;"0,642221111111111";"0,365135";"0,00123333333333333";"0,356010555555556";55,1904761904762;31,2857142857143;21;"0";"0";44;"0";"0";"0";"0";"0";"0";21;"0";"0";21;1;"0";"0";3641;109
19/1/2026 10:30:00;Mendoza1_CUIT;mza90;MZA 90;188;"0";"0";"0";"0";"0";"0";"0";4;"0";"0";"0";"0";1612;36;"0";"0";1;35;"0";73;"0";"0";"0";"0";"0";"0";43;"0";"0";"0";"0";43;"0,226314613436616";145;"0,75383187209902";"0,240838920405707";"0,00840983324737837";"0,246147498710676";27,5;8,75;5;"0";"0";30;"0";"0";"0";"0";"0";1;4;"0";"0";5;1;"0,2";24,8275862068966;3643;109
19/1/2026 10:30:00;Mendoza1_CUIT;mza91;MZA 91;381;"0";"0";"0";"0";"0";"0";"0";"0";"0";5;"0";"0";"0";131;"0";1;1;181;"0";64;4;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";377;"0,650867278780296";"0,480499480480926";"0,00187663012362433";"0,346922114548655";49,2;36,2;5;"0";1;29;"0";4;"0";"0";"0";1;3;"0";"0";4;1;"0,25";9,54907161803714;3644;109
19/1/2026 10:30:00;Mendoza1_CUIT;mza92;MZA 92;401;"0";"0";"0";"0";"0";"0";"0";"0";"0";6;"0";"0";"0";182;"0";1;1;70;"0";143;4;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";397;"0,539502243530022";"0,177115490177317";"0,0017323778396644";"0,457997391361276";35,8333333333333;11,6666666666667;6;"0";1;39;"0";4;"0";"0";"0";"0";5;"0";"0";5;1;"0";"0";3645;109
19/1/2026 11:00:00;Mendoza1;mza1;MZA 1;1800;"0";"0";"0";"0";"0";"0";"0";5;"0";14;"0";"0";"0";457;"0";3;3;1035;"0";195;"0";"0";"0";13;67;"0";28;"0";"0";"0";"0";108;"0,0597294444444444";1692;"0,728464679492368";"0,611446941689951";"0,00152733817157828";"0,269767507815422";65,0526315789474;54,4736842105263;23;"0";"0";43;"0";"0";"0";"0";"0";2;11;"0";"0";13;1;"0,153846153846154";4,25531914893617;2212;57
19/1/2026 11:00:00;Mendoza1;mza2;MZA 2;1800;"0";"0";"0";"0";"0";"0";"0";"0";"0";5;"0";"0";"0";164;"0";1;"0";320;"0";306;"0";"0";"0";"0";"0";"0";1009;"0";"0";"0";"0";1009;"0,560455";791;"0,791060452665067";"0,404141403800142";"0,00060795190986639";"0,207711004182355";125,4;64;5;"0";"0";38;"0";"0";"0";"0";"0";"0";3;"0";"0";3;1;"0";"0";2213;57
19/1/2026 11:00:00;Mendoza1;mza3;MZA 3;1800;"0";"0";"0";"0";"0";"0";"0";1;1;27;"0";"0";"0";784;"0";4;3;698;"0";306;"0";"0";"0";"0";"0";"0";5;"0";"0";"0";"0";5;"0,00275888888888889";1795;"0,561020014105582";"0,388740268986548";"0,00162113920961943";"0,436576688798095";36,1071428571429;24,9285714285714;29;"0";"0";45;"0";"0";"0";"0";"0";24;4;"0";"0";28;1;"0,857142857142857";48,133704735376;2214;57
