archivo,agente,fecha,duracion_seg,primer_plan
amza73_1_260113124342502_ACD_94281_transcripcion.json,MZA 73,13/01,72,
amza73_1_260113124525795_ACD_97759_transcripcion.json,MZA 73,13/01,168,
amza73_1_260113125409633_ACD_17359_transcripcion.json,MZA 73,13/01,80,
amza73_1_260113131418662_ACD_82049_transcripcion.json,MZA 73,13/01,60,
amza73_1_260113134238616_ACD_74417_transcripcion.json,MZA 73,13/01,275,
amza73_1_260113135325050_ACD_08457_transcripcion.json,MZA 73,13/01,131,4gb
amza73_1_260113142603323_ACD_25943_transcripcion.json,MZA 73,13/01,271,
amza73_1_260113143235815_ACD_47617_transcripcion.json,MZA 73,13/01,229,
amza73_1_260113144418680_ACD_89219_transcripcion.json,MZA 73,13/01,75,
amza73_1_260113145241036_ACD_19865_transcripcion.json,MZA 73,13/01,294,
amza73_1_260114113349810_ACD_09663_transcripcion.json,MZA 73,14/01,170,
amza73_1_260114113740078_ACD_22123_transcripcion.json,MZA 73,14/01,68,
amza73_1_260114120744590_ACD_98779_transcripcion.json,MZA 73,14/01,62,
amza73_1_260114131442857_ACD_31077_transcripcion.json,MZA 73,14/01,140,
amza73_1_260114132427677_ACD_58677_transcripcion.json,MZA 73,14/01,220,
amza73_1_260114133316521_ACD_84393_transcripcion.json,MZA 73,14/01,114,
amza73_1_260114133541352_ACD_91449_transcripcion.json,MZA 73,14/01,1466,4gb
amza73_1_260114145440678_ACD_25339_transcripcion.json,MZA 73,14/01,133,
amza73_1_260115101637002_ACD_75313_transcripcion.json,MZA 73,15/01,64,
amza73_1_260115101759135_ACD_78319_transcripcion.json,MZA 73,15/01,64,
amza73_1_260115105510472_ACD_78943_transcripcion.json,MZA 73,15/01,110,8gb
amza73_1_260115110139254_ACD_98567_transcripcion.json,MZA 73,15/01,70,8gb
amza73_1_260115110447619_ACD_09401_transcripcion.json,MZA 73,15/01,630,8gb
amza73_1_260115114710159_ACD_60325_transcripcion.json,MZA 73,15/01,89,
amza73_1_260115133507366_ACD_27431_transcripcion.json,MZA 73,15/01,82,
amza73_1_260115135439977_ACD_91063_transcripcion.json,MZA 73,15/01,369,
amza73_1_260115140421817_ACD_26281_transcripcion.json,MZA 73,15/01,338,8gb
amza73_1_260115141550112_ACD_70867_transcripcion.json,MZA 73,15/01,299,8gb
amza73_1_260115143504465_ACD_36249_transcripcion.json,MZA 73,15/01,139,
amza73_1_260115145511791_ACD_98827_transcripcion.json,MZA 73,15/01,102,4gb
amza73_1_260115145719158_ACD_04507_transcripcion.json,MZA 73,15/01,65,
amza73_1_260115145913524_ACD_09677_transcripcion.json,MZA 73,15/01,70,
amza73_1_260116105014996_ACD_78021_transcripcion.json,MZA 73,16/01,417,8gb
amza73_1_260116110114745_MIT_01986_transcripcion.json,MZA 73,16/01,614,8gb
amza73_1_260116111221745_MIT_01992_transcripcion.json,MZA 73,16/01,74,
amza73_1_260116114249789_ACD_66469_transcripcion.json,MZA 73,16/01,188,
amza73_1_260116120057719_ACD_23407_transcripcion.json,MZA 73,16/01,257,8gb
amza73_1_260116130106117_ACD_49043_transcripcion.json,MZA 73,16/01,65,
amza73_1_260116131233933_ACD_86923_transcripcion.json,MZA 73,16/01,118,
amza73_1_260116134146685_ACD_80383_transcripcion.json,MZA 73,16/01,175,
amza73_1_260116134709429_ACD_00459_transcripcion.json,MZA 73,16/01,168,
amza73_1_260116135516295_ACD_32241_transcripcion.json,MZA 73,16/01,267,4gb
amza73_1_260116141223337_ACD_96679_transcripcion.json,MZA 73,16/01,79,
amza74_1_260112112955599_ACD_31177_transcripcion.json,MZA 74,12/01,66,
amza74_1_260112113609249_ACD_52733_transcripcion.json,MZA 74,12/01,87,
amza74_1_260112114700262_ACD_95439_transcripcion.json,MZA 74,12/01,90,
amza74_1_260112124758926_ACD_25817_transcripcion.json,MZA 74,12/01,325,
amza74_1_260112130117052_ACD_65359_transcripcion.json,MZA 74,12/01,74,
amza74_1_260112134931200_ACD_18991_transcripcion.json,MZA 74,12/01,82,
amza74_1_260112141931099_ACD_25355_transcripcion.json,MZA 74,12/01,685,
amza74_1_260112155238867_MIT_01997_transcripcion.json,MZA 74,12/01,1161,
amza74_1_260113110842539_ACD_58797_transcripcion.json,MZA 74,13/01,119,
amza74_1_260113120227600_ACD_18819_transcripcion.json,MZA 74,13/01,212,
amza74_1_260113121934009_ACD_68921_transcripcion.json,MZA 74,13/01,201,
amza74_1_260113132003656_ACD_00235_transcripcion.json,MZA 74,13/01,81,
amza74_1_260113135932619_ACD_31571_transcripcion.json,MZA 74,13/01,920,30gb
amza74_1_260113141830360_ACD_03465_transcripcion.json,MZA 74,13/01,64,
amza74_1_260113143531567_ACD_58123_transcripcion.json,MZA 74,13/01,63,
amza74_1_260114104519248_ACD_67691_transcripcion.json,MZA 74,14/01,173,8gb
amza74_1_260114105906268_ACD_07021_transcripcion.json,MZA 74,14/01,135,
amza74_1_260114110853523_ACD_34787_transcripcion.json,MZA 74,14/01,155,
amza74_1_260114115259373_ACD_64951_transcripcion.json,MZA 74,14/01,61,
amza74_1_260114115800228_ACD_77259_transcripcion.json,MZA 74,14/01,65,
amza74_1_260114120258333_ACD_88739_transcripcion.json,MZA 74,14/01,92,
amza74_1_260114121612225_ACD_17369_transcripcion.json,MZA 74,14/01,75,
amza74_1_260114131523045_ACD_33261_transcripcion.json,MZA 74,14/01,259,
amza74_1_260115105759195_ACD_87411_transcripcion.json,MZA 74,15/01,76,8gb
amza74_1_260115110042904_ACD_95759_transcripcion.json,MZA 74,15/01,90,
amza74_1_260115112057724_MIT_01984_transcripcion.json,MZA 74,15/01,77,
amza74_1_260115121535375_ACD_42827_transcripcion.json,MZA 74,15/01,133,
amza74_1_260115124850473_ACD_87045_transcripcion.json,MZA 74,15/01,519,
amza74_1_260115131832737_ACD_78555_transcripcion.json,MZA 74,15/01,112,
amza74_1_260115132252114_ACD_90995_transcripcion.json,MZA 74,15/01,275,
amza74_1_260116103414493_ACD_15307_transcripcion.json,MZA 74,16/01,61,
amza74_1_260116125340119_ACD_20173_transcripcion.json,MZA 74,16/01,258,
amza74_1_260116135927445_ACD_47641_transcripcion.json,MZA 74,16/01,63,
amza74_1_260116141832055_ACD_19735_transcripcion.json,MZA 74,16/01,63,
amza74_2_260112141931099_ACD_25355_transcripcion.json,MZA 74,12/01,685,
amza76_1_260116181733882_MIT_01972_transcripcion.json,MZA 76,16/01,118,
amza8_1_260112110447086_MIT_01959_transcripcion.json,MZA 8,12/01,881,8gb
amza8_1_260112115541261_ACD_23175_transcripcion.json,MZA 8,12/01,116,
amza8_1_260112130955743_ACD_92071_transcripcion.json,MZA 8,12/01,71,
amza8_1_260112132937493_ACD_54667_transcripcion.json,MZA 8,12/01,98,
amza8_1_260112133152946_ACD_62401_transcripcion.json,MZA 8,12/01,71,
amza8_1_260112133835553_ACD_86287_transcripcion.json,MZA 8,12/01,239,
amza8_1_260112144330737_ACD_99347_transcripcion.json,MZA 8,12/01,70,
amza8_1_260112144656527_ACD_09317_transcripcion.json,MZA 8,12/01,91,
amza8_1_260112145316111_ACD_27839_transcripcion.json,MZA 8,12/01,884,
amza8_1_260112152035602_MIT_01993_transcripcion.json,MZA 8,12/01,140,
amza8_1_260114101639477_ACD_92021_transcripcion.json,MZA 8,14/01,88,
amza8_1_260114104047075_ACD_53845_transcripcion.json,MZA 8,14/01,111,
amza8_1_260114105627665_ACD_99537_transcripcion.json,MZA 8,14/01,140,
amza8_1_260114105939394_MIT_01992_transcripcion.json,MZA 8,14/01,113,
amza8_1_260114110440842_ACD_22339_transcripcion.json,MZA 8,14/01,185,
amza8_1_260114114331738_ACD_39583_transcripcion.json,MZA 8,14/01,131,8gb
amza8_1_260114114620954_ACD_48375_transcripcion.json,MZA 8,14/01,63,
amza8_1_260114114938578_ACD_57081_transcripcion.json,MZA 8,14/01,784,8gb
amza8_1_260114120334509_ACD_89907_transcripcion.json,MZA 8,14/01,225,
amza8_1_260114121102126_ACD_06067_transcripcion.json,MZA 8,14/01,95,
amza8_1_260114121449964_ACD_14479_transcripcion.json,MZA 8,14/01,79,
amza8_1_260114124224483_ACD_46119_transcripcion.json,MZA 8,14/01,106,
amza8_1_260114134858740_ACD_28389_transcripcion.json,MZA 8,14/01,395,
amza8_1_260114135921800_MIT_01988_transcripcion.json,MZA 8,14/01,227,
amza8_1_260114143643642_ACD_69017_transcripcion.json,MZA 8,14/01,135,
amza8_1_260115110906910_ACD_25649_transcripcion.json,MZA 8,15/01,98,
amza8_1_260115111504347_MIT_01999_transcripcion.json,MZA 8,15/01,990,8gb
amza8_1_260115120000912_ACD_00831_transcripcion.json,MZA 8,15/01,181,8gb
amza8_1_260115121023325_ACD_27431_transcripcion.json,MZA 8,15/01,141,8gb
amza8_1_260115125808810_ACD_15825_transcripcion.json,MZA 8,15/01,850,4gb
amza8_1_260115132226581_MIT_01955_transcripcion.json,MZA 8,15/01,440,
amza8_1_260115134110806_ACD_47299_transcripcion.json,MZA 8,15/01,246,
amza8_1_260115142859877_ACD_13855_transcripcion.json,MZA 8,15/01,66,
amza8_1_260115143245872_ACD_28609_transcripcion.json,MZA 8,15/01,79,
amza8_1_260115144102769_MIT_01978_transcripcion.json,MZA 8,15/01,98,4gb
amza8_1_260115144727251_ACD_74267_transcripcion.json,MZA 8,15/01,111,
amza8_1_260115145847469_ACD_08527_transcripcion.json,MZA 8,15/01,140,
amza8_1_260115150841441_MIT_01990_transcripcion.json,MZA 8,15/01,528,
amza8_1_260115151733003_MIT_01990_transcripcion.json,MZA 8,15/01,703,
amza8_1_260116112324415_ACD_98649_transcripcion.json,MZA 8,16/01,69,
amza8_1_260116113555070_ACD_41149_transcripcion.json,MZA 8,16/01,91,
amza8_1_260116121752930_ACD_51335_transcripcion.json,MZA 8,16/01,136,8gb
amza8_1_260116125237907_ACD_15981_transcripcion.json,MZA 8,16/01,95,
amza8_1_260116125938565_ACD_43589_transcripcion.json,MZA 8,16/01,97,8gb
amza8_1_260116131310953_ACD_88939_transcripcion.json,MZA 8,16/01,102,
amza8_1_260116132050139_ACD_14027_transcripcion.json,MZA 8,16/01,73,
amza8_1_260116140048903_ACD_52885_transcripcion.json,MZA 8,16/01,895,8gb
amza8_1_260116143232673_ACD_63275_transcripcion.json,MZA 8,16/01,88,
amza8_1_260116144652602_ACD_12641_transcripcion.json,MZA 8,16/01,101,
amza9_1_260112115011258_ACD_05495_transcripcion.json,MZA 9,12/01,93,
amza9_1_260112115705386_ACD_27417_transcripcion.json,MZA 9,12/01,132,
amza9_1_260112124343455_ACD_18201_transcripcion.json,MZA 9,12/01,189,
amza9_1_260112130241182_ACD_69845_transcripcion.json,MZA 9,12/01,89,8gb
amza9_1_260112132142828_ACD_28969_transcripcion.json,MZA 9,12/01,109,
amza9_1_260112133714077_ACD_81911_transcripcion.json,MZA 9,12/01,65,
amza9_1_260112135525705_ACD_39599_transcripcion.json,MZA 9,12/01,76,
amza9_1_260112135732553_ACD_46729_transcripcion.json,MZA 9,12/01,72,
amza9_1_260112140240472_ACD_65273_transcripcion.json,MZA 9,12/01,80,
amza9_1_260112141122568_ACD_98019_transcripcion.json,MZA 9,12/01,720,8gb
amza9_1_260112143844575_ACD_86479_transcripcion.json,MZA 9,12/01,73,
amza9_1_260112144143238_ACD_94503_transcripcion.json,MZA 9,12/01,145,
amza9_1_260112145657239_ACD_38691_transcripcion.json,MZA 9,12/01,95,
amza9_1_260113104356103_ACD_75101_transcripcion.json,MZA 9,13/01,108,
amza9_1_260113111541449_ACD_83057_transcripcion.json,MZA 9,13/01,117,
amza9_1_260113114915764_ACD_83275_transcripcion.json,MZA 9,13/01,107,
amza9_1_260113120240164_MIT_01973_transcripcion.json,MZA 9,13/01,261,4gb
amza9_1_260113121432039_MIT_01983_transcripcion.json,MZA 9,13/01,334,4gb
amza9_1_260113124729258_ACD_01053_transcripcion.json,MZA 9,13/01,68,
amza9_1_260113131133145_ACD_72601_transcripcion.json,MZA 9,13/01,142,
amza9_1_260113131821241_ACD_94561_transcripcion.json,MZA 9,13/01,119,
amza9_1_260113134727771_ACD_89665_transcripcion.json,MZA 9,13/01,226,8gb
amza9_1_260113142205413_ACD_14557_transcripcion.json,MZA 9,13/01,198,
amza9_1_260113144933832_ACD_08703_transcripcion.json,MZA 9,13/01,73,
amza9_1_260113145532945_MIT_01964_transcripcion.json,MZA 9,13/01,1042,
amza9_1_260113151515352_MIT_01989_transcripcion.json,MZA 9,13/01,488,
amza9_1_260113153541805_MIT_01987_transcripcion.json,MZA 9,13/01,117,
