archivo,id_interaccion,agente,fecha,duracion_seg,primer_plan,planes_ofrecidos,cantidad_planes,ofrece_fibra
amza12_1_260312131351485_ACD_43351_mejorado.json,amza12_1_260312131351485_ACD_43351_mejorado.json,amza12,12/03,59.87,,,0,False
amza12_1_260312132144472_ACD_63941_mejorado.json,amza12_1_260312132144472_ACD_63941_mejorado.json,amza12,12/03,69.59,,,0,False
amza12_1_260312133535701_ACD_99941_mejorado.json,amza12_1_260312133535701_ACD_99941_mejorado.json,amza12,12/03,126.72,,,0,False
amza12_1_260312134344968_ACD_22413_mejorado.json,amza12_1_260312134344968_ACD_22413_mejorado.json,amza12,12/03,77.0,,,0,False
amza12_1_260312135435879_ACD_52713_mejorado.json,amza12_1_260312135435879_ACD_52713_mejorado.json,amza12,12/03,63.31,,,0,False
amza12_1_260312135757756_ACD_62433_mejorado.json,amza12_1_260312135757756_ACD_62433_mejorado.json,amza12,12/03,146.85,,,0,False
amza12_1_260312140220748_ACD_74435_mejorado.json,amza12_1_260312140220748_ACD_74435_mejorado.json,amza12,12/03,86.15,,,0,False
amza12_1_260312140501640_ACD_82201_mejorado.json,amza12_1_260312140501640_ACD_82201_mejorado.json,amza12,12/03,226.07,4gb,4gb,1,False
amza12_1_260313114220543_ACD_46733_mejorado.json,amza12_1_260313114220543_ACD_46733_mejorado.json,amza12,13/03,71.01,,,0,True
amza12_1_260313115431178_ACD_77821_mejorado.json,amza12_1_260313115431178_ACD_77821_mejorado.json,amza12,13/03,93.34,4gb,4gb,1,False
amza12_1_260313120249406_ACD_96213_mejorado.json,amza12_1_260313120249406_ACD_96213_mejorado.json,amza12,13/03,305.42,,,0,False
amza12_1_260313121022209_ACD_12665_mejorado.json,amza12_1_260313121022209_ACD_12665_mejorado.json,amza12,13/03,67.99,,,0,False
amza12_1_260313124124946_ACD_44467_mejorado.json,amza12_1_260313124124946_ACD_44467_mejorado.json,amza12,13/03,129.15,4gb,4gb,1,False
amza12_1_260313124421203_ACD_47785_mejorado.json,amza12_1_260313124421203_ACD_47785_mejorado.json,amza12,13/03,74.69,,,0,False
amza12_1_260313124621491_ACD_50877_mejorado.json,amza12_1_260313124621491_ACD_50877_mejorado.json,amza12,13/03,454.46,,,0,False
amza12_1_260313130029213_ACD_89109_mejorado.json,amza12_1_260313130029213_ACD_89109_mejorado.json,amza12,13/03,79.41,,,0,False
amza12_1_260313130455139_ACD_02389_mejorado.json,amza12_1_260313130455139_ACD_02389_mejorado.json,amza12,13/03,69.86,,,0,False
amza12_1_260313131534596_ACD_30693_mejorado.json,amza12_1_260313131534596_ACD_30693_mejorado.json,amza12,13/03,100.96,,,0,False
amza12_1_260313133752247_ACD_97997_mejorado.json,amza12_1_260313133752247_ACD_97997_mejorado.json,amza12,13/03,362.17,,,0,False
amza12_1_260313142703052_ACD_38831_mejorado.json,amza12_1_260313142703052_ACD_38831_mejorado.json,amza12,13/03,77.91,,,0,False
amza12_1_260313143732311_ACD_62967_mejorado.json,amza12_1_260313143732311_ACD_62967_mejorado.json,amza12,13/03,145.9,,,0,False
amza12_1_260314104137096_ACD_09517_mejorado.json,amza12_1_260314104137096_ACD_09517_mejorado.json,amza12,14/03,101.03,,,0,False
amza12_1_260314112147242_ACD_35725_mejorado.json,amza12_1_260314112147242_ACD_35725_mejorado.json,amza12,14/03,109.03,,,0,False
amza12_1_260314112644382_ACD_38297_mejorado.json,amza12_1_260314112644382_ACD_38297_mejorado.json,amza12,14/03,75.65,4gb,4gb,1,False
amza12_1_260314113101939_MIT_01986_mejorado.json,amza12_1_260314113101939_MIT_01986_mejorado.json,amza12,14/03,103.71,,,0,False
amza12_1_260314120817145_ACD_61829_mejorado.json,amza12_1_260314120817145_ACD_61829_mejorado.json,amza12,14/03,75.03,,,0,False
amza12_1_260314121446538_ACD_65977_mejorado.json,amza12_1_260314121446538_ACD_65977_mejorado.json,amza12,14/03,68.33,,,0,False
amza12_1_260314121644526_ACD_66899_mejorado.json,amza12_1_260314121644526_ACD_66899_mejorado.json,amza12,14/03,163.3,,,0,False
amza12_1_260314121951656_ACD_68059_mejorado.json,amza12_1_260314121951656_ACD_68059_mejorado.json,amza12,14/03,62.96,,,0,False
amza12_1_260314124944433_ACD_73173_mejorado.json,amza12_1_260314124944433_ACD_73173_mejorado.json,amza12,14/03,75.33,,,0,False
amza12_1_260314125531856_ACD_76987_mejorado.json,amza12_1_260314125531856_ACD_76987_mejorado.json,amza12,14/03,74.5,,,0,False
amza12_1_260314130430312_ACD_81593_mejorado.json,amza12_1_260314130430312_ACD_81593_mejorado.json,amza12,14/03,117.57,,,0,False
amza12_1_260314142026977_ACD_13877_mejorado.json,amza12_1_260314142026977_ACD_13877_mejorado.json,amza12,14/03,68.7,,,0,False
amza12_1_260314142949862_ACD_17669_mejorado.json,amza12_1_260314142949862_ACD_17669_mejorado.json,amza12,14/03,61.73,,,0,False
amza12_1_260314143537986_ACD_19141_mejorado.json,amza12_1_260314143537986_ACD_19141_mejorado.json,amza12,14/03,240.38,,,0,False
amza12_1_260314145339248_ACD_22449_mejorado.json,amza12_1_260314145339248_ACD_22449_mejorado.json,amza12,14/03,322.45,,,0,False
amza12_1_260314150534638_ACD_23845_mejorado.json,amza12_1_260314150534638_ACD_23845_mejorado.json,amza12,14/03,92.29,,,0,False
amza13_1_260309103417087_ACD_18551_mejorado.json,amza13_1_260309103417087_ACD_18551_mejorado.json,amza13,09/03,76.66,,,0,False
amza13_1_260309110330494_ACD_14027_mejorado.json,amza13_1_260309110330494_ACD_14027_mejorado.json,amza13,09/03,697.02,4gb,"4gb, 8gb",2,True
amza13_1_260309175547600_ACD_66683_mejorado.json,amza13_1_260309175547600_ACD_66683_mejorado.json,amza13,09/03,524.98,8gb,8gb,1,False
amza13_1_260309180519929_ACD_80455_mejorado.json,amza13_1_260309180519929_ACD_80455_mejorado.json,amza13,09/03,365.67,,,0,True
amza13_1_260310114044577_ACD_92311_mejorado.json,amza13_1_260310114044577_ACD_92311_mejorado.json,amza13,10/03,101.74,,,0,False
amza13_1_260310115320035_ACD_23735_mejorado.json,amza13_1_260310115320035_ACD_23735_mejorado.json,amza13,10/03,89.23,,,0,False
amza13_1_260310125234614_ACD_17331_mejorado.json,amza13_1_260310125234614_ACD_17331_mejorado.json,amza13,10/03,80.9,,,0,False
amza13_1_260310133431776_ACD_12823_mejorado.json,amza13_1_260310133431776_ACD_12823_mejorado.json,amza13,10/03,478.64,,,0,False
amza13_1_260310141759096_ACD_26713_mejorado.json,amza13_1_260310141759096_ACD_26713_mejorado.json,amza13,10/03,59.96,,,0,False
amza13_1_260310142452001_ACD_42969_mejorado.json,amza13_1_260310142452001_ACD_42969_mejorado.json,amza13,10/03,97.91,,,0,True
amza13_1_260310145322807_ACD_19967_mejorado.json,amza13_1_260310145322807_ACD_19967_mejorado.json,amza13,10/03,472.01,,,0,False
amza13_1_260310165759880_ACD_42811_mejorado.json,amza13_1_260310165759880_ACD_42811_mejorado.json,amza13,10/03,563.14,,,0,False
amza13_1_260310171407225_ACD_52245_mejorado.json,amza13_1_260310171407225_ACD_52245_mejorado.json,amza13,10/03,81.2,4gb,4gb,1,False
amza13_1_260311102458218_ACD_91989_mejorado.json,amza13_1_260311102458218_ACD_91989_mejorado.json,amza13,11/03,97.49,,,0,False
amza13_1_260311110857713_ACD_13077_mejorado.json,amza13_1_260311110857713_ACD_13077_mejorado.json,amza13,11/03,79.47,,,0,False
amza13_1_260311132029928_ACD_82047_mejorado.json,amza13_1_260311132029928_ACD_82047_mejorado.json,amza13,11/03,236.08,,,0,False
amza13_1_260311134808364_MIT_01957_mejorado.json,amza13_1_260311134808364_MIT_01957_mejorado.json,amza13,11/03,387.4,,,0,False
amza13_1_260311135503380_MIT_01984_mejorado.json,amza13_1_260311135503380_MIT_01984_mejorado.json,amza13,11/03,519.06,8gb,"8gb, 4gb",2,False
amza13_1_260311140442052_MIT_01963_mejorado.json,amza13_1_260311140442052_MIT_01963_mejorado.json,amza13,11/03,339.64,,,0,False
amza13_1_260312102841241_MIT_01986_mejorado.json,amza13_1_260312102841241_MIT_01986_mejorado.json,amza13,12/03,224.61,,,0,False
amza13_1_260312111846142_ACD_31685_mejorado.json,amza13_1_260312111846142_ACD_31685_mejorado.json,amza13,12/03,72.77,,,0,False
amza13_1_260312113007822_ACD_56819_mejorado.json,amza13_1_260312113007822_ACD_56819_mejorado.json,amza13,12/03,69.36,,,0,False
amza13_1_260312114836631_ACD_04071_mejorado.json,amza13_1_260312114836631_ACD_04071_mejorado.json,amza13,12/03,993.99,4gb,4gb,1,False
amza13_1_260312120638507_MIT_01982_mejorado.json,amza13_1_260312120638507_MIT_01982_mejorado.json,amza13,12/03,1021.34,4gb,4gb,1,False
amza13_1_260312145644384_MIT_01979_mejorado.json,amza13_1_260312145644384_MIT_01979_mejorado.json,amza13,12/03,80.95,,,0,False
amza13_1_260313111143571_ACD_52799_mejorado.json,amza13_1_260313111143571_ACD_52799_mejorado.json,amza13,13/03,76.97,,,0,False
amza13_1_260313111329104_ACD_57977_mejorado.json,amza13_1_260313111329104_ACD_57977_mejorado.json,amza13,13/03,64.61,,,0,True
amza13_1_260313134022858_ACD_05581_mejorado.json,amza13_1_260313134022858_ACD_05581_mejorado.json,amza13,13/03,231.05,,,0,False
amza13_1_260314104733504_ACD_13343_mejorado.json,amza13_1_260314104733504_ACD_13343_mejorado.json,amza13,14/03,1002.87,4gb,"4gb, 8gb",2,False
amza13_1_260314110634892_MIT_01994_mejorado.json,amza13_1_260314110634892_MIT_01994_mejorado.json,amza13,14/03,262.02,,,0,False
amza14_1_260309181759368_ACD_00013_mejorado.json,amza14_1_260309181759368_ACD_00013_mejorado.json,amza14,09/03,76.26,,,0,False
amza14_1_260309182005123_ACD_03545_mejorado.json,amza14_1_260309182005123_ACD_03545_mejorado.json,amza14,09/03,242.02,,,0,False
amza14_1_260309183655130_ACD_27563_mejorado.json,amza14_1_260309183655130_ACD_27563_mejorado.json,amza14,09/03,149.28,,,0,False
amza14_1_260309185615765_ACD_49421_mejorado.json,amza14_1_260309185615765_ACD_49421_mejorado.json,amza14,09/03,64.02,,,0,False
amza14_1_260309191132987_ACD_71239_mejorado.json,amza14_1_260309191132987_ACD_71239_mejorado.json,amza14,09/03,74.42,8gb,8gb,1,False
amza14_1_260310105712136_MIT_01975_mejorado.json,amza14_1_260310105712136_MIT_01975_mejorado.json,amza14,10/03,122.04,8gb,"8gb, 4gb",2,False
amza14_1_260310114104608_ACD_93445_mejorado.json,amza14_1_260310114104608_ACD_93445_mejorado.json,amza14,10/03,132.15,,,0,False
amza14_1_260310121847805_ACD_76391_mejorado.json,amza14_1_260310121847805_ACD_76391_mejorado.json,amza14,10/03,550.11,8gb,8gb,1,False
amza14_1_260310125635853_ACD_29665_mejorado.json,amza14_1_260310125635853_ACD_29665_mejorado.json,amza14,10/03,98.43,,,0,False
amza14_1_260310141329794_ACD_16627_mejorado.json,amza14_1_260310141329794_ACD_16627_mejorado.json,amza14,10/03,206.15,30gb,30gb,1,False
amza14_1_260310165112911_ACD_33599_mejorado.json,amza14_1_260310165112911_ACD_33599_mejorado.json,amza14,10/03,83.36,,,0,False
amza14_1_260310170334043_ACD_47603_mejorado.json,amza14_1_260310170334043_ACD_47603_mejorado.json,amza14,10/03,87.33,8gb,8gb,1,False
amza14_1_260310172858169_ACD_57321_mejorado.json,amza14_1_260310172858169_ACD_57321_mejorado.json,amza14,10/03,113.23,,,0,False
amza14_1_260310173854319_ACD_67903_mejorado.json,amza14_1_260310173854319_ACD_67903_mejorado.json,amza14,10/03,158.37,,,0,False
amza14_1_260310180158683_ACD_97791_mejorado.json,amza14_1_260310180158683_ACD_97791_mejorado.json,amza14,10/03,128.27,8gb,8gb,1,False
amza14_1_260310181815472_ACD_19667_mejorado.json,amza14_1_260310181815472_ACD_19667_mejorado.json,amza14,10/03,105.81,,,0,False
amza14_1_260310182214803_ACD_24019_mejorado.json,amza14_1_260310182214803_ACD_24019_mejorado.json,amza14,10/03,344.91,8gb,8gb,1,False
amza14_1_260310183205901_ACD_34875_mejorado.json,amza14_1_260310183205901_ACD_34875_mejorado.json,amza14,10/03,65.8,,,0,False
amza14_1_260310185842325_ACD_63729_mejorado.json,amza14_1_260310185842325_ACD_63729_mejorado.json,amza14,10/03,73.22,,,0,False
amza14_1_260310190745277_ACD_72441_mejorado.json,amza14_1_260310190745277_ACD_72441_mejorado.json,amza14,10/03,552.32,8gb,"8gb, 4gb",2,True
amza14_1_260311105248225_ACD_66835_mejorado.json,amza14_1_260311105248225_ACD_66835_mejorado.json,amza14,11/03,59.84,,,0,False
amza14_1_260311114115588_ACD_93597_mejorado.json,amza14_1_260311114115588_ACD_93597_mejorado.json,amza14,11/03,86.99,8gb,"8gb, 4gb",2,False
amza14_1_260311164812879_ACD_96083_mejorado.json,amza14_1_260311164812879_ACD_96083_mejorado.json,amza14,11/03,109.67,,,0,False
amza14_1_260311171037632_MIT_01995_mejorado.json,amza14_1_260311171037632_MIT_01995_mejorado.json,amza14,11/03,1079.51,8gb,"8gb, 4gb",2,True
amza14_1_260311173830907_ACD_30959_mejorado.json,amza14_1_260311173830907_ACD_30959_mejorado.json,amza14,11/03,250.95,,,0,False
amza14_1_260311174543667_ACD_34979_mejorado.json,amza14_1_260311174543667_ACD_34979_mejorado.json,amza14,11/03,122.68,,,0,False
amza14_1_260311180938805_ACD_59901_mejorado.json,amza14_1_260311180938805_ACD_59901_mejorado.json,amza14,11/03,63.15,,,0,False
amza14_1_260311184550804_MIT_01997_mejorado.json,amza14_1_260311184550804_MIT_01997_mejorado.json,amza14,11/03,310.58,,,0,False
amza14_1_260311191040090_ACD_20971_mejorado.json,amza14_1_260311191040090_ACD_20971_mejorado.json,amza14,11/03,163.92,,,0,False
amza14_1_260311192608116_MIT_01983_mejorado.json,amza14_1_260311192608116_MIT_01983_mejorado.json,amza14,11/03,464.0,,,0,False
amza14_1_260312102641922_ACD_11785_mejorado.json,amza14_1_260312102641922_ACD_11785_mejorado.json,amza14,12/03,114.04,,,0,False
amza14_1_260312103831898_ACD_38481_mejorado.json,amza14_1_260312103831898_ACD_38481_mejorado.json,amza14,12/03,80.38,4gb,4gb,1,False
amza14_1_260312120133440_ACD_34183_mejorado.json,amza14_1_260312120133440_ACD_34183_mejorado.json,amza14,12/03,366.1,4gb,4gb,1,False
amza14_1_260312130333368_MIT_01999_mejorado.json,amza14_1_260312130333368_MIT_01999_mejorado.json,amza14,12/03,142.78,,,0,False
amza14_1_260312131421516_ACD_44569_mejorado.json,amza14_1_260312131421516_ACD_44569_mejorado.json,amza14,12/03,70.08,15gb,15gb,1,False
amza14_1_260312142620584_ACD_42409_mejorado.json,amza14_1_260312142620584_ACD_42409_mejorado.json,amza14,12/03,575.34,8gb,8gb,1,False
amza14_1_260312155017198_ACD_56135_mejorado.json,amza14_1_260312155017198_ACD_56135_mejorado.json,amza14,12/03,434.19,4gb,4gb,1,False
amza14_1_260312161945493_ACD_90809_mejorado.json,amza14_1_260312161945493_ACD_90809_mejorado.json,amza14,12/03,122.83,,,0,False
amza14_1_260312163637234_ACD_09043_mejorado.json,amza14_1_260312163637234_ACD_09043_mejorado.json,amza14,12/03,313.0,,,0,False
amza14_1_260312164719816_ACD_18743_mejorado.json,amza14_1_260312164719816_ACD_18743_mejorado.json,amza14,12/03,60.87,,,0,False
amza14_1_260312165156704_ACD_23417_mejorado.json,amza14_1_260312165156704_ACD_23417_mejorado.json,amza14,12/03,328.62,,,0,True
amza14_1_260312174147662_ACD_47623_mejorado.json,amza14_1_260312174147662_ACD_47623_mejorado.json,amza14,12/03,107.38,,,0,False
amza14_1_260312175157285_ACD_56739_mejorado.json,amza14_1_260312175157285_ACD_56739_mejorado.json,amza14,12/03,157.19,,,0,False
amza14_1_260312180350539_ACD_69089_mejorado.json,amza14_1_260312180350539_ACD_69089_mejorado.json,amza14,12/03,144.11,,,0,False
amza14_1_260312180823664_ACD_73297_mejorado.json,amza14_1_260312180823664_ACD_73297_mejorado.json,amza14,12/03,73.07,,,0,False
amza14_1_260312182252924_ACD_87381_mejorado.json,amza14_1_260312182252924_ACD_87381_mejorado.json,amza14,12/03,63.37,,,0,False
amza14_1_260312182557690_MIT_01976_mejorado.json,amza14_1_260312182557690_MIT_01976_mejorado.json,amza14,12/03,70.69,,,0,False
amza14_1_260312183308303_ACD_96573_mejorado.json,amza14_1_260312183308303_ACD_96573_mejorado.json,amza14,12/03,73.73,,,0,False
amza14_1_260312184050904_ACD_02747_mejorado.json,amza14_1_260312184050904_ACD_02747_mejorado.json,amza14,12/03,99.04,,,0,False
amza14_1_260312190557383_ACD_24481_mejorado.json,amza14_1_260312190557383_ACD_24481_mejorado.json,amza14,12/03,112.08,,,0,False
amza14_1_260312190914279_ACD_27559_mejorado.json,amza14_1_260312190914279_ACD_27559_mejorado.json,amza14,12/03,138.54,,,0,False
amza14_1_260313114200543_ACD_45585_mejorado.json,amza14_1_260313114200543_ACD_45585_mejorado.json,amza14,13/03,149.36,,,0,False
amza14_1_260313124356202_ACD_47241_mejorado.json,amza14_1_260313124356202_ACD_47241_mejorado.json,amza14,13/03,369.75,,,0,True
amza14_1_260313135801338_ACD_60495_mejorado.json,amza14_1_260313135801338_ACD_60495_mejorado.json,amza14,13/03,71.84,,,0,False
amza14_1_260313154516809_ACD_40245_mejorado.json,amza14_1_260313154516809_ACD_40245_mejorado.json,amza14,13/03,109.91,,,0,False
amza14_1_260313160317423_MIT_01990_mejorado.json,amza14_1_260313160317423_MIT_01990_mejorado.json,amza14,13/03,119.42,,,0,False
amza14_1_260313162247711_ACD_84315_mejorado.json,amza14_1_260313162247711_ACD_84315_mejorado.json,amza14,13/03,1455.1,,,0,False
amza14_1_260313164643424_MIT_01976_mejorado.json,amza14_1_260313164643424_MIT_01976_mejorado.json,amza14,13/03,820.29,8gb,"8gb, 4gb",2,True
amza14_1_260313181908095_MIT_01990_mejorado.json,amza14_1_260313181908095_MIT_01990_mejorado.json,amza14,13/03,1225.55,4gb,4gb,1,True
amza14_1_260313190005674_MIT_01981_mejorado.json,amza14_1_260313190005674_MIT_01981_mejorado.json,amza14,13/03,1738.16,4gb,4gb,1,True
amza15_1_260309102308214_ACD_82497_mejorado.json,amza15_1_260309102308214_ACD_82497_mejorado.json,amza15,09/03,65.98,,,0,False
amza15_1_260309104314005_ACD_47381_mejorado.json,amza15_1_260309104314005_ACD_47381_mejorado.json,amza15,09/03,240.05,,,0,True
amza15_1_260309112703841_ACD_88809_mejorado.json,amza15_1_260309112703841_ACD_88809_mejorado.json,amza15,09/03,561.01,,,0,False
amza15_1_260309121834430_ACD_19325_mejorado.json,amza15_1_260309121834430_ACD_19325_mejorado.json,amza15,09/03,267.76,,,0,False
amza15_1_260309124256548_ACD_37179_mejorado.json,amza15_1_260309124256548_ACD_37179_mejorado.json,amza15,09/03,99.38,,,0,False
amza15_1_260309125320762_ACD_60181_mejorado.json,amza15_1_260309125320762_ACD_60181_mejorado.json,amza15,09/03,172.78,,,0,False
amza15_1_260309131038983_ACD_16493_mejorado.json,amza15_1_260309131038983_ACD_16493_mejorado.json,amza15,09/03,61.88,,,0,False
amza15_1_260309132113557_ACD_49485_mejorado.json,amza15_1_260309132113557_ACD_49485_mejorado.json,amza15,09/03,108.3,,,0,False
amza15_1_260309141557152_MIT_01986_mejorado.json,amza15_1_260309141557152_MIT_01986_mejorado.json,amza15,09/03,177.71,,,0,False
amza15_1_260309143031868_ACD_50471_mejorado.json,amza15_1_260309143031868_ACD_50471_mejorado.json,amza15,09/03,237.92,8gb,"8gb, 4gb",2,False
amza15_1_260309170041824_MIT_01988_mejorado.json,amza15_1_260309170041824_MIT_01988_mejorado.json,amza15,09/03,1078.23,8gb,8gb,1,False
amza15_1_260309181909652_MIT_01994_mejorado.json,amza15_1_260309181909652_MIT_01994_mejorado.json,amza15,09/03,133.6,,,0,False
amza15_1_260310103454822_ACD_27785_mejorado.json,amza15_1_260310103454822_ACD_27785_mejorado.json,amza15,10/03,600.18,4gb,4gb,1,True
amza15_1_260310110025215_ACD_93949_mejorado.json,amza15_1_260310110025215_ACD_93949_mejorado.json,amza15,10/03,108.07,,,0,False
amza15_1_260310110507342_ACD_04929_mejorado.json,amza15_1_260310110507342_ACD_04929_mejorado.json,amza15,10/03,339.2,,,0,False
amza15_1_260310112320721_ACD_51493_mejorado.json,amza15_1_260310112320721_ACD_51493_mejorado.json,amza15,10/03,71.48,,,0,False
amza15_1_260310113742711_ACD_84291_mejorado.json,amza15_1_260310113742711_ACD_84291_mejorado.json,amza15,10/03,479.84,,,0,False
amza15_1_260310120251636_ACD_44117_mejorado.json,amza15_1_260310120251636_ACD_44117_mejorado.json,amza15,10/03,66.27,,,0,False
amza15_1_260310125415116_ACD_22049_mejorado.json,amza15_1_260310125415116_ACD_22049_mejorado.json,amza15,10/03,269.34,,,0,True
amza15_1_260310130654605_ACD_57809_mejorado.json,amza15_1_260310130654605_ACD_57809_mejorado.json,amza15,10/03,110.82,,,0,False
amza15_1_260310131744259_ACD_83391_mejorado.json,amza15_1_260310131744259_ACD_83391_mejorado.json,amza15,10/03,70.49,,,0,False
amza15_1_260310132356987_ACD_94197_mejorado.json,amza15_1_260310132356987_ACD_94197_mejorado.json,amza15,10/03,1236.52,8gb,8gb,1,False
amza15_1_260310140048320_ACD_83831_mejorado.json,amza15_1_260310140048320_ACD_83831_mejorado.json,amza15,10/03,1338.47,8gb,"8gb, 4gb",2,True
amza15_1_260310143227422_ACD_62125_mejorado.json,amza15_1_260310143227422_ACD_62125_mejorado.json,amza15,10/03,119.86,4gb,4gb,1,False
amza15_1_260310145122821_ACD_14857_mejorado.json,amza15_1_260310145122821_ACD_14857_mejorado.json,amza15,10/03,176.02,,,0,False
amza15_1_260310164859951_ACD_29523_mejorado.json,amza15_1_260310164859951_ACD_29523_mejorado.json,amza15,10/03,145.19,8gb,"8gb, 4gb",2,False
amza15_1_260310172500055_ACD_55563_mejorado.json,amza15_1_260310172500055_ACD_55563_mejorado.json,amza15,10/03,89.42,8gb,8gb,1,False
amza15_1_260310172711774_ACD_56421_mejorado.json,amza15_1_260310172711774_ACD_56421_mejorado.json,amza15,10/03,240.71,,,0,True
amza15_1_260310180234466_ACD_98665_mejorado.json,amza15_1_260310180234466_ACD_98665_mejorado.json,amza15,10/03,677.99,4gb,"4gb, 8gb, 15gb",3,True
